message,label
We should catch up soon. It's been ages since we last hung out! Cheers!,ham
I need to renew my passport. Do you know how long it takes?,ham
EXCLUSIVE OFFER! Work from home and earn $1000/month. Join our team of successful entrepreneurs!,spam
"IMPORTANT NOTICE! Cheap designer watches, handbags, and shoes. 90% off retail prices!",spam
"Dear winner, you are the lucky recipient of $50000. Send your bank details to claim.",spam
Sorry I missed your call. I was in a meeting. What did you need? Let me know your thoughts when you get a chance.,ham
The kids' school play is next Thursday at 6 PM. Can you make it?,ham
Just checking in — how are you feeling? I hope you're getting better.,ham
Earn extra cash by completing simple surveys. Sign up now and get a $100 bonus!,spam
Can you send me the WiFi password? I'm at the office and can't connect. See you at the standup tomorrow.,ham
Can you help me move this Saturday? I'll buy pizza and beer. Looking forward to hearing from you.,ham
URGENT! Meet beautiful women from Eastern Europe. Join our dating site free today!,spam
WARNING! Hot singles in your area are waiting to meet you! Click here to join free.,spam
ALERT! ALERT: Your HSBC account will be suspended unless you update your information now.,spam
WINNER! Your computer is running slow. Download our optimizer for instant speed boost!,spam
Happy birthday! Hope you have an amazing day. Let's celebrate this weekend! Talk soon!,ham
ACT NOW! You've been chosen for an exclusive credit card with $1000 limit. Pre-approved!,spam
Free iPhone giveaway! Be one of the first 100 to register and win!,spam
Can you send me the WiFi password? I'm at the office and can't connect.,ham
I updated the API documentation. Can you review the new endpoints?,ham
IMPORTANT NOTICE! You qualify for a government grant of $10000. No repayment required!,spam
I updated the API documentation. Can you review the new endpoints?,ham
Let's schedule a call to discuss the new feature requirements. Looking forward to hearing from you.,ham
You've been pre-approved for a loan of $5000. Low interest rates! Apply now.,spam
Just saw the news about the company merger. What do you think about it?,ham
WARNING: Virus detected on your device. Download our security tool immediately.,spam
The neighbors are having a party this Saturday. We're invited!,ham
Happy birthday! Hope you have an amazing day. Let's celebrate this weekend!,ham
Movie night tonight? I was thinking we could watch that new thriller.,ham
The code deployment went smoothly. All tests are passing in production. Looking forward to hearing from you.,ham
SPECIAL PROMOTION! Congratulations! You've won a $100 gift card. Click here to claim now!,spam
"Download free movies, music, and software. Unlimited access with premium membership!",spam
Work from home and earn $1000/month. Join our team of successful entrepreneurs!,spam
Can we reschedule our 1:1 to Thursday? I have a conflict on Wednesday. See you at the standup tomorrow.,ham
The yoga class starts at 7 AM. Want to join me tomorrow? Have a great evening!,ham
"The kids' school play is next Thursday at 6 PM. Can you make it? By the way, the coffee machine is fixed.",ham
ACT NOW! Act now! Lose 10 pounds in 10 days with this miracle pill. Order today!,spam
Claim your free trial of brain supplement today! No credit card required.,spam
You've been chosen for an exclusive credit card with $100 limit. Pre-approved!,spam
"Cheap designer watches, handbags, and shoes. 90% off retail prices!",spam
IMPORTANT NOTICE! Free trial expired. Update your payment to continue using Google.,spam
Reminder: team lunch is on Friday. We're going to that Italian place.,ham
"I finished reading that book you recommended. It was really good! Also, did you check the latest pull request?",ham
Don't forget about the team meeting at 3 PM. We'll discuss Q4 targets.,ham
I loved the photos from your trip! Japan looks absolutely beautiful. Hope your week is going well!,ham
Get a free vacation to the Bahamas! Just complete a short survey to qualify.,spam
Let's schedule a call to discuss the new feature requirements.,ham
I've attached the updated spreadsheet. Let me know if the numbers look right. Hope your week is going well!,ham
The gym is offering a discount for annual memberships. Interested? PS: Don't forget to submit your timesheet.,ham
I've submitted the code review. A few minor comments but overall looks great. Cheers!,ham
"I've submitted the code review. A few minor comments but overall looks great. By the way, the coffee machine is fixed.",ham
WINNER! Make $1000 per week working from home! No experience needed. Start today!,spam
The yoga class starts at 7 AM. Want to join me tomorrow? Looking forward to hearing from you.,ham
SECURITY UPDATE! WARNING: Virus detected on your device. Download our security tool immediately.,spam
Get a free vacation to the Bahamas! Just complete a short survey to qualify.,spam
We should catch up soon. It's been ages since we last hung out! Hope your week is going well!,ham
Happy birthday! Hope you have an amazing day. Let's celebrate this weekend!,ham
Mom wants to know if you're coming for Thanksgiving dinner. PS: Don't forget to submit your timesheet.,ham
Work from home and earn $50000/month. Join our team of successful entrepreneurs!,spam
SPECIAL PROMOTION! Important: Your package could not be delivered. Confirm your address here: http://secure-verify.com/login,spam
You are one step away from financial freedom! Learn our secret trading strategy.,spam
"Can we reschedule our 1:1 to Thursday? I have a conflict on Wednesday. Also, did you check the latest pull request?",ham
"The project deadline has been extended to next Friday. Let me know if you need help. By the way, the coffee machine is fixed.",ham
Don't forget about the team meeting at 3 PM. We'll discuss Q4 targets.,ham
I've submitted the code review. A few minor comments but overall looks great.,ham
CONGRATULATIONS! Limited time: Get premium Netflix for 90% off. Use code SAVE90 at checkout.,spam
CLAIM YOUR PRIZE! Your Microsoft subscription is expiring. Renew now to avoid losing access: http://prize-claim.org/winner,spam
I'll be working from home tomorrow. You can reach me on Slack or email.,ham
Mom wants to know if you're coming for Thanksgiving dinner. Let me know your thoughts when you get a chance.,ham
FINAL NOTICE! Double your bitcoin investment in 24 hours! Guaranteed returns. Invest now!,spam
Your email has been selected in our annual draw! You've won a brand new car!,spam
Your inheritance of $500 is ready. Contact our lawyer to process your claim.,spam
The AC in the conference room is broken again. I've filed a maintenance request. Talk soon!,ham
Don't forget about the team meeting at 3 PM. We'll discuss Q4 targets. Talk soon!,ham
The quarterly report is due next week. I'll need your section by Monday.,ham
The AC in the conference room is broken again. I've filed a maintenance request.,ham
Double your bitcoin investment in 24 hours! Guaranteed returns. Invest now!,spam
Earn extra cash by completing simple surveys. Sign up now and get a $50000 bonus!,spam
Get rich quick! Follow our simple 3-step system to make $10000 weekly.,spam
I've submitted the code review. A few minor comments but overall looks great.,ham
The weather looks great this weekend. Want to go hiking?,ham
Your email has been selected in our annual draw! You've won a brand new car!,spam
EXCLUSIVE OFFER! Your Amazon account has been locked. Click here to unlock: http://update-now.net/confirm,spam
Reduce your mortgage payments by 50%! Call now for a free consultation.,spam
The yoga class starts at 7 AM. Want to join me tomorrow? PS: Don't forget to submit your timesheet.,ham
ACT NOW! Your Apple account has been locked. Click here to unlock: http://bit.ly/xyz123,spam
Get a diploma from a prestigious university! No classes required. Apply today.,spam
LIMITED TIME OFFER! Double your bitcoin investment in 24 hours! Guaranteed returns. Invest now!,spam
"ACTION REQUIRED! Hi, I'm a Nigerian prince and I need your help to transfer $500. You'll get 30%.",spam
LIMITED TIME OFFER! Congratulations! You've won a $5000 gift card. Click here to claim now!,spam
"DON'T MISS OUT! Dear customer, your Wells Fargo card ending in 4532 has unusual activity. Call us now.",spam
CLAIM YOUR PRIZE! Your lottery ticket has won $50000! Contact our claims department immediately.,spam
Your email has been selected in our annual draw! You've won a brand new car!,spam
The project deadline has been extended to next Friday. Let me know if you need help.,ham
The code deployment went smoothly. All tests are passing in production.,ham
SPECIAL PROMOTION! You qualify for a government grant of $10000. No repayment required!,spam
Important: Your package could not be delivered. Confirm your address here: http://secure-verify.com/login,spam
WARNING! Attention: Your tax refund of $50000 is pending. Submit your details now.,spam
Mom wants to know if you're coming for Thanksgiving dinner. Talk soon!,ham
Do you know any good plumbers? Our kitchen sink is leaking again.,ham
Limited time: Get premium Amazon for 90% off. Use code SAVE90 at checkout.,spam
